pl_name,pl_letter,hostname,hd_name,hip_name,tic_id,gaia_id,default_flag,disc_pubdate,disc_year,discoverymethod,disc_locale,disc_facility,disc_telescope,ra,dec,glon,glat,elon,elat,pl_orbper,pl_orblper,pl_orbsmax,pl_orbincl,pl_orbtper,pl_orbeccen,pl_eqt,pl_occdep,pl_insol,pl_dens,pl_trandep,pl_tranmid,pl_trandur,sy_umag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gmag,sy_gaiamag,sy_tmag,pl_controv_flag,st_metratio,st_spectype,sy_kepmag,st_rotp,pl_projobliq,x,y,z,htm20,pl_rvamp,pl_radj,pl_rade,pl_ratror,pl_ratdor,pl_trueobliq,sy_icmag,rowupdate,pl_pubdate,releasedate,dkin_flag,pl_imppar,pl_cmassj,pl_cmasse,pl_massj,pl_masse,pl_bmassj,pl_bmasse,pl_bmassprov,pl_msinij,pl_msinie,st_teff,st_met,st_radv,st_vsin,st_lum,st_logg,st_age,st_mass,st_dens,st_rad,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,soltype,sy_snum,sy_pnum,sy_mnum,cb_flag,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_nnotes,sy_pm,sy_pmra,sy_pmdec,sy_plx,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,st_spectype_simp
K2-151 b,b,K2-151,,,TIC 376936928,Gaia DR2 2579620343673729408,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,19.3047733,9.5012663,133.49358,-52.84098,21.39753,1.24627,3.835476,,0.0373,,,,566.0,,,,,2457395.23735,,17.5194,14.5905,15.7528,12.4406,9.967,9.877,9.843,8.766,15.2151,13.3119,12.2448,0,[Fe/H],,13.384,,,0.9308266857101792,0.326057929043096,0.1650694038213333,706469216,,0.133,1.49,0.0303,17.36,,,2018-10-24,2018-12,2018-10-26,0,0.44,,,,,,,,,,3695.0,-0.19,,,,4.8,,0.47,6.736,0.45,0,0,1,0,0,0,0,0,0,0,Published Confirmed,2,1,0,0,0,0,0,0,0,0,1,62.5229431,55.3851,-29.0105,14.3638,69.4798,15.639,14.175,10.93,10.335,10.117,
K2-295 b,b,K2-295,,,TIC 610976842,Gaia DR2 2564784633279953536,1,2019-06,2018,Transit,Space,K2,0.95 m Kepler Telescope,19.6101417,6.8167277,134.80295,-55.43141,20.6707,-1.35564,4.024867,,0.0451,89.3,,0.0,852.0,,,0.612,,2457395.41405,2.4984,17.0397,13.4651,13.0535,12.993,,,,,14.5951,13.5184,12.813,0,[Fe/H],K5 V,13.539,,,0.9353389800731926,0.3332457940512498,0.1186938629533641,-907473088,54.0,0.897,10.054,0.1304,13.76,,,2019-05-20,2019-06,2019-05-23,0,0.17,,,0.335,106.47305,0.335,106.47305,Mass,,,4444.0,0.14,-16.62,2.2,,4.63,,0.74,3.043,0.7,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,65.1585109,54.9828,-34.9646,4.26686,232.801,,13.8941,,,,K
K2-282 b,b,K2-282,,,TIC 266030192,Gaia DR2 2580848395082660992,1,2018-12,2018,Transit,Space,K2,0.95 m Kepler Telescope,13.4321524,7.9952914,123.91754,-54.87207,15.4555,2.06947,4.169783,,,90.1,,,,,,,,2457457.54493,,16.5176,13.8864,13.7799,14.1107,11.959,12.032,12.161,8.806,16.0253,13.8183,13.2667,0,[Fe/H],,13.723,,,0.9631910765340964,0.2300357441747026,0.1390917196927234,-222019865,,0.223,2.5,0.0227,11.0,,,2022-03-28,2021-08,2022-03-28,0,,,,,,,,,,,5499.0,-0.23,,,,4.5,,,,1.0,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,0,32.432431,31.9004,-5.85039,1.98627,496.289,14.845,14.21,12.437,12.084,12.002,
K2-283 b,b,K2-283,,,TIC 266017624,Gaia DR2 2581916673708201216,1,2018-12,2018,Transit,Space,K2,0.95 m Kepler Telescope,13.1943679,9.6929181,123.48272,-53.1774,15.8975,3.72545,1.921036,,0.0291,,,,1186.0,,,,,2457394.90901,,17.0887,14.1868,13.051,13.7562,11.936,12.018,12.507,8.785,15.2113,14.1316,13.4901,0,[Fe/H],,14.119,,,0.959702491642507,0.2249966622763471,0.1683675428925274,609813555,,0.314,3.52,0.0393,8.23,,,2018-10-24,2018-12,2018-10-26,0,0.37,,,,,,,,,,5060.0,0.28,,,,4.56,,0.89,2.861,0.82,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,11.1101761,-10.9734,-1.73796,2.45325,402.915,15.516,14.364,12.579,12.114,11.983,
K2-281 b,b,K2-281,,,TIC 380884458,Gaia DR2 2577432178095422976,1,2018-12,2018,Transit,Space,K2,0.95 m Kepler Telescope,16.2274724,7.2692169,128.82965,-55.44818,17.7343,0.33372,8.687721,,0.0773,,,,665.0,,,,,2457393.88208,,18.0823,14.6918,14.3611,14.1941,12.459,12.551,12.125,8.761,15.6772,14.7677,14.0978,0,[Fe/H],,14.763,,,0.9524425834593728,0.2772054463802328,0.1265316786831324,1972060006,,0.73,8.18,0.0987,25.9,,,2018-10-24,2018-12,2018-10-26,0,0.23,,,,,,,,,,4812.0,0.22,,,,4.59,,0.82,4.354,0.76,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,22.7232054,22.7022,0.976821,2.15419,458.139,16.218,15.048,13.195,12.626,12.523,
K2-387 b,b,K2-387,,,TIC 376938120,Gaia DR2 2580505553613124992,1,2022-03,2022,Transit,Space,K2,0.95 m Kepler Telescope,19.4418282,11.3684915,133.21362,-50.97688,22.2242,2.92623,28.735327,,,,,,,,,,,2457401.9787,,19.8276,15.6964,14.7663,14.4117,12.183,12.175,12.189,9.087,17.1483,15.4948,14.4498,0,[Fe/H],,15.54,,,0.9244783890994864,0.3263190315622076,0.1971182328662717,1257435290,,0.653,7.322,0.1146,55.42,,,2022-03-16,2022-03,2022-03-16,0,0.711,,,,,,,,,,3572.0,0.126,,,,4.66,,0.57,,0.58,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,20.0672612,2.09313,-19.9578,3.72681,266.318,17.718,16.147,13.15,12.437,12.286,
Kepler-197 b,b,Kepler-197,,,TIC 27397848,Gaia DR2 2135179533070399232,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,295.2264739,50.5592348,83.30414,13.35928,320.89119,69.57907,5.599308,,0.06,,,,,,,,,2455004.47282,3.681,,,,,10.331,10.351,10.385,8.779,,11.78,11.4036,0,,,11.811,,,0.2707546989013163,-0.5746936160277162,0.7722817754678958,-336933782,,0.091,1.02,,,,,2014-05-14,2014-03,2014-05-14,0,0.22,,,,,,,,,,6004.0,,,,,4.3,,,,1.12,0,0,1,0,0,0,0,0,0,0,Published Confirmed,2,4,0,0,0,0,0,0,0,0,2,53.8032155,8.43943,53.1372,2.99628,330.575,12.424,11.775,10.814,10.577,10.535,
K2-156 b,b,K2-156,,,TIC 176868262,Gaia DR2 3596250888028092160,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,182.699673,-6.2943552,285.05869,55.16088,184.97893,-4.70162,0.813143,,,89.8,,,,,,,,2457641.67248,,,,,,10.35,10.408,10.256,8.608,,12.9484,12.2048,0,[Fe/H],,12.947,,,-0.9928685959641912,-0.0468168152736434,-0.109636385181788,-1025597220,,0.098,1.1,0.0162,4.4,,,2022-03-28,2021-08,2022-03-28,0,,,,,,,,,,,4460.0,-0.33,,,,4.7,,,,0.62,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,127.3340214,-122.825,-33.5853,6.6289,150.21,14.637,13.4,11.139,10.572,10.391,
K2-157 b,b,K2-157,,,TIC 349445372,Gaia DR2 3596333042162818304,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,183.7514959,-5.7820178,286.60409,55.93047,185.73645,-3.81511,0.365261,,,89.7,,,,,,,,2457638.7224,,,,,,10.919,10.962,11.105,9.057,,12.6419,12.1305,0,[Fe/H],,12.604,,,-0.9927804932180054,-0.0650963026265699,-0.1007440502966005,1503740923,,0.089,1.0,0.0107,2.2,,,2022-03-28,2021-08,2022-03-28,0,,,,,,,,,,,5456.0,0.13,,,,4.5,,,,0.88,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,37.5106484,36.7222,-7.65041,3.32357,298.373,13.609,12.942,11.398,11.023,10.98,
K2-158 b,b,K2-158,,,TIC 35021200,Gaia DR2 3596003497911958528,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,179.9397081,-5.7216879,280.19801,54.85278,182.22325,-5.27212,10.06049,,0.0887,,,,794.0,,,,0.07,2457590.4834,3.8,,,,,9.949,10.007,9.949,8.856,,11.6134,11.1171,0,[Fe/H],,11.678,,,-0.9950173527403154,0.0010470493530722,-0.0996963962904726,1076585824,,0.236,2.64,0.0255,19.1,,,2022-03-28,2018-08,2022-03-28,0,0.38,,,,,,,,,,5503.0,0.07,,,,4.45,,0.92,,0.95,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,62.8591925,-62.5163,6.5567,5.0403,197.299,12.337,11.774,10.432,10.051,9.974,
K2-244 b,b,K2-244,,,TIC 56814628,Gaia DR2 3597981377595128704,1,2018-08,2018,Transit,Space,K2,0.95 m Kepler Telescope,183.4686492,-3.8318097,285.17361,57.739,184.70113,-2.13766,21.06884,,0.1418,,,,638.0,,,,0.03,2457588.4749,3.9,,,,,10.085,10.151,10.242,8.479,,11.6317,11.188,0,[Fe/H],,11.696,,,-0.9959366688035424,-0.0603671244975468,-0.0668278535672103,-88193188,,0.156,1.75,0.0174,38.3,,,2022-03-28,2018-08,2022-03-28,0,0.44,,,,,,,,,,5677.0,-0.29,,3.69,,4.44,,0.86,,0.92,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,60.2007651,-56.8677,19.7534,4.66891,212.902,12.2,11.78,10.555,10.235,10.163,
Kepler-108 c,c,Kepler-108,,,TIC 271164755,Gaia DR2 2080062630075994624,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,294.5589885,46.0623952,78.99024,11.71993,314.58268,65.74317,190.323494,,0.721,,,,,,,,,2455145.67323,15.7,,,,,10.946,11.01,10.925,9.361,,13.0843,12.5955,0,,,12.654,,,0.2883950065633529,-0.6311024289286533,0.7200958577784472,-1236896259,,0.73,8.18,,,,,2014-05-14,2014-03,2014-05-14,0,0.81,,,,,,,,,,5854.0,,,,,3.9,,,,2.19,1,0,1,0,0,0,0,0,0,0,Published Confirmed,2,2,0,0,0,0,0,0,0,0,2,,,,,338.732,,12.657,11.43,11.065,10.983,
K2-159 b,b,K2-159,,,TIC 35064295,Gaia DR2 3600851450836925312,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,180.5408896,-3.5809053,279.87299,57.06838,181.918,-3.07001,12.42205,,0.1013,,,,684.0,,,,0.065,2457586.5082,3.3,14.5825,11.7129,13.2163,12.8545,9.947,9.993,10.033,8.378,12.6192,11.6397,11.1353,0,[Fe/H],,11.729,,,-0.998003126566164,-0.0094217332046128,-0.062457908286959,1696056293,,0.202,2.26,0.025,27.9,,,2022-03-28,2018-08,2022-03-28,0,0.44,,,,,,,,,,5425.0,-0.07,,,,4.56,,0.9,,0.83,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,26.5429482,-1.36163,-26.508,5.81967,170.998,12.571,11.995,10.462,10.072,9.978,
K2-160 b,b,K2-160,,,TIC 349456525,Gaia DR2 3598004677793811584,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,184.0545174,-3.5530888,286.09667,58.16279,185.12724,-1.64968,3.705871,,,88.254,,,,,,,,2457585.66638,,15.0877,12.5918,12.4338,13.0384,10.943,10.994,10.893,8.562,13.2671,12.542,12.0799,0,[Fe/H],,12.486,,,-0.995579839610849,-0.0705697222397054,-0.0619733593041966,-18656997,,0.284,3.178,0.03189,14.684713,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,5649.0,0.07,,,,4.61,,0.98,,0.91,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,16.0551861,-16.0511,0.362199,3.14279,315.363,13.303,12.838,11.427,11.087,11.037,
K2-161 b,b,K2-161,,,TIC 349445839,Gaia DR2 3598019894861833856,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,183.7938491,-3.4956913,285.59227,58.15001,184.86555,-1.70029,9.283188,,,87.251,,,,,,,,2457587.84755,,15.7217,14.5588,12.1274,13.0603,10.188,10.263,10.279,8.618,13.4441,12.3574,11.751,0,[Fe/H],,12.358,,,-0.9959520411761736,-0.066043671773124,-0.060973478625853,-177875041,,0.546,6.117,0.02184,10.790043,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,4972.0,-0.03,,,,3.63,,0.99,,2.57,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,16.3978146,-0.384758,-16.3933,1.0626,916.319,13.582,12.718,10.852,10.352,10.261,
K2-162 b,b,K2-162,,,TIC 94892940,Gaia DR2 3694878833385971840,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,186.0383865,-1.111479,288.7508,61.0068,185.97964,1.37748,9.45889,,0.0795,,,,631.0,,,,0.02669,2457583.9076,3.0,15.3837,12.0446,11.6976,12.8146,9.753,9.819,9.701,8.609,13.4151,11.9662,11.3314,0,[Fe/H],,11.961,,,-0.9942645310179654,-0.1051749475817941,-0.0193977514365034,2071789538,,0.128,1.44,0.019,23.6,,,2022-06-08,2018-08,2022-06-08,0,0.41,,,,,,,,,,4842.0,-0.17,,,,4.63,,0.75,,0.69,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,70.0312553,-63.1682,-30.235,8.00776,124.433,13.31,12.278,10.517,9.904,9.898,
K2-163 b,b,K2-163,,,TIC 56760743,Gaia DR2 3697972721667206144,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,182.3292517,-0.5393421,281.12173,60.53641,182.34776,0.43141,6.673117,,,88.253,,,,,,,,2457582.84838,,16.3231,12.8678,12.7483,13.6054,10.604,10.683,10.588,8.382,16.0909,12.8062,12.1703,0,[Fe/H],,12.819,,,-0.9991295079386036,-0.0406401138353597,-0.009413156421346,-774008592,,0.22,2.466,0.02966,15.663288,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,4937.0,0.14,,,,4.71,,0.83,,0.76,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,69.7141965,-18.3226,-67.2633,4.76941,208.529,14.128,13.078,11.31,10.765,10.627,
K2-165 b,b,K2-165,,,TIC 149969625,Gaia DR2 3700016198387202304,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,184.9004881,0.968327,285.33397,62.74727,184.10953,2.83619,2.354992,,,87.083,,,,,,,,2457584.48273,,14.6935,13.211,11.1557,12.3949,9.488,9.557,9.486,8.002,12.0274,11.3272,10.7875,0,[Fe/H],,11.415,,,-0.9962022805680892,-0.0854132113529205,0.0168996898586794,-1989834815,,0.114,1.274,0.01453,9.208522,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,5185.0,-0.05,,,,4.46,,0.83,,0.8,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,0,32.6136779,29.1684,-14.5896,7.40188,134.591,12.451,11.332,10.055,9.627,9.536,
K2-165 c,c,K2-165,,,TIC 149969625,Gaia DR2 3700016198387202304,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,184.9004881,0.968327,285.33397,62.74727,184.10953,2.83619,4.382745,,,87.054,,,,,,,,2457584.21311,,14.6935,13.211,11.1557,12.3949,9.488,9.557,9.486,8.002,12.0274,11.3272,10.7875,0,[Fe/H],,11.415,,,-0.9962022805680892,-0.0854132113529205,0.0168996898586794,-1989834815,,0.139,1.554,0.01773,10.510761,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,5185.0,-0.05,,,,4.46,,0.83,,0.8,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,0,32.6136779,29.1684,-14.5896,7.40188,134.591,12.451,11.332,10.055,9.627,9.536,
K2-165 d,d,K2-165,,,TIC 149969625,Gaia DR2 3700016198387202304,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,184.9004881,0.968327,285.33397,62.74727,184.10953,2.83619,14.101361,,,89.002,,,,,,,,2457586.7581,,14.6935,13.211,11.1557,12.3949,9.488,9.557,9.486,8.002,12.0274,11.3272,10.7875,0,[Fe/H],,11.415,,,-0.9962022805680892,-0.0854132113529205,0.0168996898586794,-1989834815,,0.236,2.648,0.0302,27.729097,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,5185.0,-0.05,,,,4.46,,0.83,,0.8,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,0,32.6136779,29.1684,-14.5896,7.40188,134.591,12.451,11.332,10.055,9.627,9.536,
Kepler-477 b,b,Kepler-477,,,TIC 158633329,,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,288.067445,42.355305,73.50616,14.33019,301.32076,63.84272,11.11990653,,,,,,,,,,,2454972.752936,3.3296,,,,,11.628,11.674,11.62,9.269,,,12.889,0,[Fe/H],,13.536,,,0.2291848740844001,-0.7025435164849305,0.6737261319971981,-1968935374,,0.185,2.07,0.02398,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5240.0,-0.04,,,,4.58,2.09,0.87,,0.79,0,0,1,0,0,0,0,0,0,0,Published Confirmed,2,1,0,0,0,0,0,0,0,0,2,,,,,,14.526,13.835,12.274,11.832,11.729,
Kepler-108 b,b,Kepler-108,,,TIC 271164755,Gaia DR2 2080062630075994624,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,294.5589885,46.0623952,78.99024,11.71993,314.58268,65.74317,49.183921,,0.292,,,,,,,,,2454974.91123,11.277,,,,,10.946,11.01,10.925,9.361,,13.0843,12.5955,0,,,12.654,,,0.2883950065633529,-0.6311024289286533,0.7200958577784472,-1236896259,,0.772,8.65,,,,,2014-05-14,2014-03,2014-05-14,0,0.03,,,,,,,,,,5854.0,,,,,3.9,,,,2.19,0,0,1,0,0,0,0,0,0,0,Published Confirmed,2,2,0,0,0,0,0,0,0,0,2,,,,,338.732,,12.657,11.43,11.065,10.983,
EPIC 201595106 b,b,EPIC 201595106,,,TIC 397052808,Gaia DR2 3701123406596146048,1,2021-08,2021,Transit,Space,K2,0.95 m Kepler Telescope,183.7203635,1.9681688,282.19917,63.35883,182.6276,3.28517,0.87724,0.0,0.0177,78.2,2458204.2649,0.0,2038.0,,2852.0,11.1,,2457583.04429,,14.6843,14.176,11.579,13.7205,10.158,10.218,10.086,8.424,12.2644,11.6477,11.2023,0,[Fe/H],,11.678,28.0,,-0.997303924562326,-0.064848694159567,0.0343442705320863,-1494277308,5.19,0.14,1.565,0.0147,,,,2025-01-29,2024-11,2025-01-29,0,0.814,,,0.02413,7.67,0.02413,7.67,Mass,,,5679.0,0.01,,2.5,-0.049,4.43,6.0,0.96,,0.98,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,0,25.0015387,6.09669,-24.2468,4.28034,232.1,12.481,11.746,10.588,10.262,10.218,
K2-166 b,b,K2-166,,,TIC 377171980,Gaia DR2 3701015375282968064,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,185.1880932,2.2823788,285.15815,64.0901,183.85124,4.15639,8.52695,,0.0858,,,,1140.0,,,,0.016,2457586.7635,3.7,14.8068,14.6152,13.7582,13.1044,10.615,10.666,10.647,8.375,14.4276,11.9456,11.549,0,[Fe/H],,11.964,,,-0.9951131520597776,-0.0903538851327042,0.0398244904434415,-1616119422,,0.195,2.19,0.0124,11.1,,,2022-03-28,2018-08,2022-03-28,0,0.4,,,,,,,,,,5960.0,0.09,,,,4.09,,1.16,,1.61,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,0,49.6479619,-47.365,-14.8821,2.06877,476.882,12.64,12.081,10.952,10.715,10.637,
K2-175 b,b,K2-175,,,TIC 435279748,Gaia DR2 55077599749605504,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,52.5035514,17.5841081,168.1505,-31.03317,54.51516,-1.35633,9.525988,,,87.494,,,,,,,,2457073.27684,,,,,,9.113,9.145001,9.097,8.322,,10.6251,10.1814,0,[Fe/H],,10.632,,,0.5802698674840525,0.7563194760806033,0.3021054964597663,-1436143317,,0.182,2.038,0.01316,11.060886,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,5909.0,0.05,,,,4.11,,1.09,,1.42,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,22.1913971,3.3315,-21.9399,4.01591,247.266,11.505,10.836,9.563,9.28,9.195,
K2-176 b,b,K2-176,,,TIC 440724456,Gaia DR2 49842515651843200,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,58.2691796,17.9069486,172.45688,-27.02191,59.93993,-2.28277,5.329439,,,88.063,,,,,,,,2457066.78593,,,,,,10.673,10.712,10.763,9.053001,,12.6504,12.0651,0,[Fe/H],,12.674,,,0.500451715063516,0.8093262859684741,0.3074720210530723,-2139181132,,0.133,1.491,0.01582,13.810807,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,5428.0,0.15,,,,4.63,,0.94,,0.86,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,30.8939386,4.19208,-30.6082,4.01586,247.302,13.759,12.909,11.226,10.807,10.726,
K2-177 b,b,K2-177,,,TIC 114031109,Gaia DR2 63416845689590400,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,55.2296156,20.7360891,167.93593,-26.96767,57.75759,1.10372,14.155185,,,87.22,,,,,,,,2457070.08022,,,,,,10.533,10.562,10.585,8.821,,12.422,11.8427,0,[Fe/H],,12.584,,,0.533346408152859,0.7682319332976763,0.3540639851385039,-885003405,,0.189,2.116,0.01599,10.638946,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,6063.0,0.41,,,,4.38,,1.21,,1.21,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,11.5647267,11.5245,0.963745,2.00394,492.167,13.541,12.681,11.009,10.675,10.593,
K2-178 b,b,K2-178,,,TIC 26078330,Gaia DR2 61624573016925824,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,52.8888524,22.4348186,164.84079,-27.12163,56.03687,3.26392,8.747818,,,88.611,,,,,,,,2457070.33656,,,,,,10.262,10.293,10.233,8.793,,12.1562,11.584,0,[Fe/H],,12.134,,,0.5576971852865469,0.7371097273815467,0.3816321518464669,-1617896305,,0.317,3.558,0.03676,18.513049,,,2018-02-14,2018-03,2018-02-15,0,,,,,,,,,,,5525.0,0.09,,,,4.55,,0.95,,0.89,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,13.1765928,-7.58972,-10.7712,4.62801,214.753,13.276,12.382,10.786,10.426,10.292,
Kepler-9 d,d,Kepler-9,,,TIC 120571842,Gaia DR2 2099925719951103872,1,2011-01,2010,Transit,Space,Kepler,0.95 m Kepler Telescope,285.5739904,38.4008192,68.98012,14.48974,295.27536,60.48056,1.592851,,0.0273,,,,2026.0,,,,,2455015.0943,1.97,15.9848,15.5515,14.3425,14.1267,12.124,12.202,12.585,8.956,14.941,13.7809,13.3273,0,[Fe/H],,13.803,,,0.21040564301136,-0.7549112400953486,0.6211589852579444,489015344,,0.146,1.64,0.0147,5.54,,,2014-05-14,2011-01,2014-05-14,0,,,,,,,,,,,5777.0,0.12,,1.9,,4.49,1.0,1.07,,1.02,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,0,14.9221369,2.49072,-14.7128,1.56294,628.257,14.57,13.922,12.71,12.391,12.337,
K2-183 b,b,K2-183,,,TIC 60256211,Gaia DR2 652007410271734912,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,125.007177,14.0194586,209.82242,25.84832,123.98684,-5.38485,0.469285,,,90.1,,,,,,,,2457196.91237,,15.455,12.7163,12.5605,13.4304,10.997,11.058,11.082,8.356,13.3815,12.6702,12.1741,0,[Fe/H],,12.754,,,-0.5565911554768733,0.7946826661594159,0.24225141021402,616869696,,0.098,1.1,0.0117,2.5,,,2022-03-28,2021-08,2022-03-28,0,,,,,,,,,,,5482.0,0.09,,,,4.6,,,,0.87,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,1,4.0098553,3.79434,-1.29689,3.01076,329.041,13.632,12.867,11.485,11.152,11.021,
K2-185 b,b,K2-185,,,TIC 337607207,Gaia DR2 609508120464763264,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,130.2596625,14.6902225,211.41719,30.78517,128.77323,-3.4951,10.616384,,,,,,809.0,,,,,2457144.727092,2.6,15.0393,12.1465,12.0216,13.3747,10.628,10.667,10.667,8.29,12.6014,12.0636,11.6325,0,[Fe/H],,12.414,17.35,,-0.6251273572426151,0.7381777834151945,0.2535928770669514,-36492891,,0.103,1.15,0.0111,21.5,,,2021-08-30,2021-08,2021-08-30,0,0.74,,,,,,,,,,5788.0,-0.1,,,,4.48,,0.96,,0.94,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,24.1994031,2.16681,-24.1022,3.69811,268.357,12.878,12.235,11.066,10.749,10.68,
K2-185 c,c,K2-185,,,TIC 337607207,Gaia DR2 609508120464763264,1,2018-03,2018,Transit,Space,K2,0.95 m Kepler Telescope,130.2596625,14.6902225,211.41719,30.78517,128.77323,-3.4951,52.713494,,,,,,477.0,,,,,2457159.157391,4.64,15.0393,12.1465,12.0216,13.3747,10.628,10.667,10.667,8.29,12.6014,12.0636,11.6325,0,[Fe/H],,12.414,17.35,,-0.6251273572426151,0.7381777834151945,0.2535928770669514,-36492891,,0.213,2.39,0.0232,62.62,,,2021-08-23,2021-08,2021-08-23,0,0.73,,,,,,,,,,5788.0,-0.1,,,,4.48,,0.96,,0.94,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,24.1994031,2.16681,-24.1022,3.69811,268.357,12.878,12.235,11.066,10.749,10.68,
